Code,Barcode,Storage,Legal entity,Team,Team type,City,Description,Last return day,Location,Status,Create date,Updated at
000000006589,,R004004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-10~10-12/12,,,IN,,
000000006590,,R004004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-11~11-1/9,,,IN,,
000000006591,,R004004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-11~11-2/9,,,IN,,
000000006592,,R004004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-11~11-3/9,,,IN,,
000000006593,,R004004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-11~11-4/9,,,IN,,
000000006594,,R004004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-11~11-5/9,,,IN,,
000000006595,,R004004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-11~11-6/9,,,IN,,
000000006596,,R004004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-11~11-7/9,,,IN,,
000000006597,,R004004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-11~11-8/9,,,IN,,
000000006598,,R004004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-11~11-9/9,,,IN,,
000000006599,,R004004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-12~12-1/9,,,IN,,
000000006600,,R004004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-12~12-2/9,,,IN,,
000000006601,,R004004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-12~12-3/9,,,IN,,
000000006602,,R004004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-12~12-4/9,,,IN,,
000000006603,,R004004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-12~12-5/9,,,IN,,
000000006604,,R004004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-12~12-6/9,,,IN,,
000000006605,,R004004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-12~12-7/9,,,IN,,
000000006606,,R004004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-12~12-8/9,,,IN,,
000000006607,,R004004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-12~12-9/9,,,IN,,
000000006608,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-07~07-1/5,,,IN,,
000000006609,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-07~07-2/5,,,IN,,
000000006610,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-07~07-3/5,,,IN,,
000000006611,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-07~07-4/5,,,IN,,
000000006612,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-07~07-5/5,,,IN,,
000000006613,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-08~08-1/3,,,IN,,
000000006614,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-08~08-2/3,,,IN,,
000000006615,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-08~08-3/3,,,IN,,
000000006616,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-09~09-1/4,,,IN,,
000000006617,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-09~09-2/4,,,IN,,
000000006618,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-09~09-3/4,,,IN,,
000000006619,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-09~09-4/4,,,IN,,
000000006620,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-10~10-1/4,,,IN,,
000000006621,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-10~10-2/4,,,IN,,
000000006622,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-10~10-3/4,,,IN,,
000000006623,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-10~10-4/4,,,IN,,
000000006624,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-11~11-1/3,,,IN,,
000000006625,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-11~11-2/3,,,IN,,
000000006626,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-11~11-3/3,,,IN,,
000000006627,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-12~12-1/5,,,IN,,
000000006628,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-12~12-2/5,,,IN,,
000000006629,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-12~12-3/5,,,IN,,
000000006630,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-12~12-4/5,,,IN,,
000000006631,,R003004,90204-ZARA BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-12~12-5/5,,,IN,,
000000006632,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-07~07-1/4,,,IN,,
000000006633,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-07~07-2/4,,,IN,,
000000006634,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-07~07-3/4,,,IN,,
000000006635,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-07~07-4/4,,,IN,,
000000006636,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-08~08-1/3,,,IN,,
000000006637,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-08~08-2/3,,,IN,,
000000006638,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-08~08-3/3,,,IN,,
000000006639,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-09~09-1/4,,,IN,,
000000006640,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-09~09-2/4,,,IN,,
000000006641,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-09~09-3/4,,,IN,,
000000006642,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-09~09-4/4,,,IN,,
000000006643,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-10~10-1/4,,,IN,,
000000006644,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-10~10-2/4,,,IN,,
000000006645,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-10~10-3/4,,,IN,,
000000006646,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-10~10-4/4,,,IN,,
000000006647,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-11~11-1/3,,,IN,,
000000006648,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-11~11-2/3,,,IN,,
000000006649,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-11~11-3/3,,,IN,,
000000006650,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-12~12-1/4,,,IN,,
000000006651,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-12~12-2/4,,,IN,,
000000006652,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-12~12-3/4,,,IN,,
000000006653,,S002005,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2018-12~12-4/4,,,IN,,
000000006654,,S002001,90453-ZARA FASHION,Accounting-AP,APG,SH,APG AP accounting voucher 2018-07~07-1/1,,,IN,,
000000006655,,S002001,90453-ZARA FASHION,Accounting-AP,APG,SH,APG AP accounting voucher 2018-08~08-1/1,,,IN,,
000000006656,,S002001,90453-ZARA FASHION,Accounting-AP,APG,SH,APG AP accounting voucher 2018-09~09-1/1,,,IN,,
000000006657,,S002001,90453-ZARA FASHION,Accounting-AP,APG,SH,APG AP accounting voucher 2018-10~10-1/1,,,IN,,
000000006658,,S002001,90453-ZARA FASHION,Accounting-AP,APG,SH,APG AP accounting voucher 2018-11~11-1/1,,,IN,,
000000006659,,S002001,90453-ZARA FASHION,Accounting-AP,APG,SH,APG AP accounting voucher 2018-12~12-1/1,,,IN,,
000000006660,,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-07~07-1/1,,,IN,,
000000006661,,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-08~08-1/1,,,IN,,
000000006662,,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-09~09-1/1,,,IN,,
000000006663,,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-10~10-1/1,,,IN,,
000000006664,,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-11~11-1/1,,,IN,,
000000006665,,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-12~12-1/1,,,IN,,
000000006666,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-07~07-1/5,,,IN,,
000000006667,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-07~07-2/5,,,IN,,
000000006668,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-07~07-3/5,,,IN,,
000000006669,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-07~07-4/5,,,IN,,
000000006670,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-07~07-5/5,,,IN,,
000000006671,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-08~08-1/3,,,IN,,
000000006672,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-08~08-2/3,,,IN,,
000000006673,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-08~08-3/3,,,IN,,
000000006674,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-09~09-1/5,,,IN,,
000000006675,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-09~09-2/5,,,IN,,
000000006676,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-09~09-3/5,,,IN,,
000000006677,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-09~09-4/5,,,IN,,
000000006678,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-09~09-5/5,,,IN,,
000000006679,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-10~10-1/4,,,IN,,
000000006680,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-10~10-2/4,,,IN,,
000000006681,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-10~10-3/4,,,IN,,
000000006682,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-10~10-4/4,,,IN,,
000000006683,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-11~11-1/3,,,IN,,
000000006684,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-11~11-2/3,,,IN,,
000000006685,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-11~11-3/3,,,IN,,
000000006686,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-12~12-1/4,,,IN,,
000000006687,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-12~12-2/4,,,IN,,
000000006688,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-12~12-3/4,,,IN,,
000000006689,,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-12~12-4/4,,,IN,,
000000006690,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-07~07-1/6,,,IN,,
000000006691,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-07~07-2/6,,,IN,,
000000006692,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-07~07-3/6,,,IN,,
000000006693,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-07~07-4/6,,,IN,,
000000006694,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-07~07-5/6,,,IN,,
000000006695,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-07~07-6/6,,,IN,,
000000006696,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-08~08-1/5,,,IN,,
000000006697,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-08~08-2/5,,,IN,,
000000006698,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-08~08-3/5,,,IN,,
000000006699,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-08~08-4/5,,,IN,,
000000006700,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-08~08-5/5,,,IN,,
000000006701,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-09~09-1/5,,,IN,,
000000006702,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-09~09-2/5,,,IN,,
000000006703,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-09~09-3/5,,,IN,,
000000006704,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-09~09-4/5,,,IN,,
000000006705,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-09~09-5/5,,,IN,,
000000006706,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-10~10-1/6,,,IN,,
000000006707,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-10~10-2/6,,,IN,,
000000006708,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-10~10-3/6,,,IN,,
000000006709,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-10~10-4/6,,,IN,,
000000006710,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-10~10-5/6,,,IN,,
000000006711,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-10~10-6/6,,,IN,,
000000006712,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-11~11-1/3,,,IN,,
000000006713,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-11~11-2/3,,,IN,,
000000006714,,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-11~11-3/3,,,IN,,
000000006715,,S002002,90258-MD BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-07~07-1/1,,,IN,,
000000006716,,S002002,90258-MD BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-08~08-1/1,,,IN,,
000000006717,,S002003,90259-MD BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-09~09-1/1,,,IN,,
000000006718,,S002004,90260-MD BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-11~11-1/1,,,IN,,
000000006719,,S002005,90261-MD BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-12~12-1/1,,,IN,,
000000006720,,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-07~07-1/5,,,IN,,
000000006721,,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-07~07-2/5,,,IN,,
000000006722,,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-07~07-3/5,,,IN,,
000000006723,,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-07~07-4/5,,,IN,,
000000006724,,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-07~07-5/5,,,IN,,
000000006725,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-08~08-1/4,,,IN,,
000000006726,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-08~08-2/4,,,IN,,
000000006727,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-08~08-3/4,,,IN,,
000000006728,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-08~08-4/4,,,IN,,
000000006729,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-09~09-1/5,,,IN,,
000000006730,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-09~09-2/5,,,IN,,
000000006731,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-09~09-3/5,,,IN,,
000000006732,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-09~09-4/5,,,IN,,
000000006733,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-09~09-5/5,,,IN,,
000000006734,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-10~10-1/6,,,IN,,
000000006735,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-10~10-2/6,,,IN,,
000000006736,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-10~10-3/6,,,IN,,
000000006737,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-10~10-4/6,,,IN,,
000000006738,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-10~10-5/6,,,IN,,
000000006739,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-10~10-6/6,,,IN,,
000000006740,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-11~11-1/3,,,IN,,
000000006741,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-11~11-2/3,,,IN,,
000000006742,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-11~11-3/3,,,IN,,
000000006743,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-12~12-1/4,,,IN,,
000000006744,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-12~12-2/4,,,IN,,
000000006745,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-12~12-3/4,,,IN,,
000000006746,,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2018-12~12-4/4,,,IN,,
000000006747,,R001001,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-7~7-1/5,,,IN,,
000000006748,,R001001,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-7~7-2/5,,,IN,,
000000006749,,R001001,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-7~7-3/5,,,IN,,
000000006750,,R001001,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-7~7-4/5,,,,,
000000006751,,R001002,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-7~7-5/5,,,,,
000000006752,,R001002,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-08~08-1/4,,,,,
000000006753,,R001002,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-08~08-2/4,,,,,
000000006754,,R001002,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-08~08-3/4,,,,,
000000006755,,R001002,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-08~08-4/4,,,,,
000000006756,,R001002,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-09~09-1/6,,,,,
000000006757,,R001002,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-09~09-2/6,,,,,
000000006758,,R001002,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-09~09-3/6,,,,,
000000006759,,R001002,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-09~09-4/6,,,,,
000000006760,,R001002,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-09~09-5/6,,,,,
000000006761,,R001002,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-09~09-6/6,,,,,
000000006762,,R001002,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-10~10-1/6,,,,,
000000006763,,R001002,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-10~10-2/6,,,,,
000000006764,,R001002,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-10~10-3/6,,,,,
000000006765,,R001002,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-10~10-4/6,,,,,
000000006766,,R001002,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-10~10-5/6,,,,,
000000006767,,R001002,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-10~10-6/6,,,,,
000000006768,,R001002,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-11~11-1/3,,,,,
000000006769,,R001002,90269-PB BJ,Accounting-AP,APG,BJ,APG AP accounting voucher 2018-11~11-2/3,,,,,
